depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path
0521,308,20220608,055644,143-0,070616,143-143,0521_308-20220608/0521_308-20220608-055644-143-0.json,0521_308-20220608/0521_308-20220608-070616-143-143.json,0521_308-20220608/0521_308-20220608-055644-143-0.txt,0521_308-20220608/0521_308-20220608-070616-143-143.txt
0521,308,20220609,060525,154-0,072908,139-139,0521_308-20220609/0521_308-20220609-060525-154-0.json,0521_308-20220609/0521_308-20220609-072908-139-139.json,0521_308-20220609/0521_308-20220609-060525-154-0.txt,0521_308-20220609/0521_308-20220609-072908-139-139.txt
0521,308,20220610,060101,140-0,070330,140-140,0521_308-20220610/0521_308-20220610-060101-140-0.json,0521_308-20220610/0521_308-20220610-070330-140-140.json,0521_308-20220610/0521_308-20220610-060101-140-0.txt,0521_308-20220610/0521_308-20220610-070330-140-140.txt
0521,308,20220611,060749,66-0,065314,73-73,0521_308-20220611/0521_308-20220611-060749-66-0.json,0521_308-20220611/0521_308-20220611-065314-73-73.json,0521_308-20220611/0521_308-20220611-060749-66-0.txt,0521_308-20220611/0521_308-20220611-065314-73-73.txt
0521,308,20220613,054402,86-0,062440,84-84,0521_308-20220613/0521_308-20220613-054402-86-0.json,0521_308-20220613/0521_308-20220613-062440-84-84.json,0521_308-20220613/0521_308-20220613-054402-86-0.txt,0521_308-20220613/0521_308-20220613-062440-84-84.txt
0521,308,20220614,055100,144-0,065902,133-133,0521_308-20220614/0521_308-20220614-055100-144-0.json,0521_308-20220614/0521_308-20220614-065902-133-133.json,0521_308-20220614/0521_308-20220614-055100-144-0.txt,0521_308-20220614/0521_308-20220614-065902-133-133.txt
0521,308,20220615,055115,118-0,065150,116-116,0521_308-20220615/0521_308-20220615-055115-118-0.json,0521_308-20220615/0521_308-20220615-065150-116-116.json,0521_308-20220615/0521_308-20220615-055115-118-0.txt,0521_308-20220615/0521_308-20220615-065150-116-116.txt
0521,308,20220616,060115,139-0,072655,139-139,0521_308-20220616/0521_308-20220616-060115-139-0.json,0521_308-20220616/0521_308-20220616-072655-139-139.json,0521_308-20220616/0521_308-20220616-060115-139-0.txt,0521_308-20220616/0521_308-20220616-072655-139-139.txt
0521,308,20220617,060621,122-0,065906,120-120,0521_308-20220617/0521_308-20220617-060621-122-0.json,0521_308-20220617/0521_308-20220617-065906-120-120.json,0521_308-20220617/0521_308-20220617-060621-122-0.txt,0521_308-20220617/0521_308-20220617-065906-120-120.txt
0521,308,20220620,055201,86-0,063936,82-82,0521_308-20220620/0521_308-20220620-055201-86-0.json,0521_308-20220620/0521_308-20220620-063936-82-82.json,0521_308-20220620/0521_308-20220620-055201-86-0.txt,0521_308-20220620/0521_308-20220620-063936-82-82.txt
0521,308,20220621,060320,132-0,070505,131-131,0521_308-20220621/0521_308-20220621-060320-132-0.json,0521_308-20220621/0521_308-20220621-070505-131-131.json,0521_308-20220621/0521_308-20220621-060320-132-0.txt,0521_308-20220621/0521_308-20220621-070505-131-131.txt
0521,308,20220622,055816,131-0,070809,130-130,0521_308-20220622/0521_308-20220622-055816-131-0.json,0521_308-20220622/0521_308-20220622-070809-130-130.json,0521_308-20220622/0521_308-20220622-055816-131-0.txt,0521_308-20220622/0521_308-20220622-070809-130-130.txt
0521,310,20220530,062810,191-173,070242,134-134,0521_310-20220530/0521_310-20220530-062810-191-173.json,0521_310-20220530/0521_310-20220530-070242-134-134.json,0521_310-20220530/0521_310-20220530-062810-191-173.txt,0521_310-20220530/0521_310-20220530-070242-134-134.txt
0521,310,20220531,050953,213-0,072402,158-158,0521_310-20220531/0521_310-20220531-050953-213-0.json,0521_310-20220531/0521_310-20220531-072402-158-158.json,0521_310-20220531/0521_310-20220531-050953-213-0.txt,0521_310-20220531/0521_310-20220531-072402-158-158.txt
0521,310,20220601,051612,206-0,074649,157-157,0521_310-20220601/0521_310-20220601-051612-206-0.json,0521_310-20220601/0521_310-20220601-074649-157-157.json,0521_310-20220601/0521_310-20220601-051612-206-0.txt,0521_310-20220601/0521_310-20220601-074649-157-157.txt
0521,310,20220602,052701,162-0,071619,118-118,0521_310-20220602/0521_310-20220602-052701-162-0.json,0521_310-20220602/0521_310-20220602-071619-118-118.json,0521_310-20220602/0521_310-20220602-052701-162-0.txt,0521_310-20220602/0521_310-20220602-071619-118-118.txt
0521,310,20220603,063408,168-0,072006,131-131,0521_310-20220603/0521_310-20220603-063408-168-0.json,0521_310-20220603/0521_310-20220603-072006-131-131.json,0521_310-20220603/0521_310-20220603-063408-168-0.txt,0521_310-20220603/0521_310-20220603-072006-131-131.txt
0521,310,20220607,061141,130-0,073700,101-101,0521_310-20220607/0521_310-20220607-061141-130-0.json,0521_310-20220607/0521_310-20220607-073700-101-101.json,0521_310-20220607/0521_310-20220607-061141-130-0.txt,0521_310-20220607/0521_310-20220607-073700-101-101.txt
0521,310,20220608,063124,215-0,075850,144-144,0521_310-20220608/0521_310-20220608-063124-215-0.json,0521_310-20220608/0521_310-20220608-075850-144-144.json,0521_310-20220608/0521_310-20220608-063124-215-0.txt,0521_310-20220608/0521_310-20220608-075850-144-144.txt
0521,310,20220609,063504,205-0,070754,149-149,0521_310-20220609/0521_310-20220609-063504-205-0.json,0521_310-20220609/0521_310-20220609-070754-149-149.json,0521_310-20220609/0521_310-20220609-063504-205-0.txt,0521_310-20220609/0521_310-20220609-070754-149-149.txt
0521,310,20220610,055739,139-0,075614,136-136,0521_310-20220610/0521_310-20220610-055739-139-0.json,0521_310-20220610/0521_310-20220610-075614-136-136.json,0521_310-20220610/0521_310-20220610-055739-139-0.txt,0521_310-20220610/0521_310-20220610-075614-136-136.txt
0521,310,20220611,053953,73-0,064810,73-73,0521_310-20220611/0521_310-20220611-053953-73-0.json,0521_310-20220611/0521_310-20220611-064810-73-73.json,0521_310-20220611/0521_310-20220611-053953-73-0.txt,0521_310-20220611/0521_310-20220611-064810-73-73.txt
0521,310,20220613,063147,169-0,074038,130-129,0521_310-20220613/0521_310-20220613-063147-169-0.json,0521_310-20220613/0521_310-20220613-074038-130-129.json,0521_310-20220613/0521_310-20220613-063147-169-0.txt,0521_310-20220613/0521_310-20220613-074038-130-129.txt
0521,310,20220614,063351,212-0,075720,156-156,0521_310-20220614/0521_310-20220614-063351-212-0.json,0521_310-20220614/0521_310-20220614-075720-156-156.json,0521_310-20220614/0521_310-20220614-063351-212-0.txt,0521_310-20220614/0521_310-20220614-075720-156-156.txt
0521,310,20220615,062526,190-0,075338,135-135,0521_310-20220615/0521_310-20220615-062526-190-0.json,0521_310-20220615/0521_310-20220615-075338-135-135.json,0521_310-20220615/0521_310-20220615-062526-190-0.txt,0521_310-20220615/0521_310-20220615-075338-135-135.txt
0521,310,20220616,062111,140-0,071459,114-114,0521_310-20220616/0521_310-20220616-062111-140-0.json,0521_310-20220616/0521_310-20220616-071459-114-114.json,0521_310-20220616/0521_310-20220616-062111-140-0.txt,0521_310-20220616/0521_310-20220616-071459-114-114.txt
0521,310,20220617,060115,122-0,065956,119-119,0521_310-20220617/0521_310-20220617-060115-122-0.json,0521_310-20220617/0521_310-20220617-065956-119-119.json,0521_310-20220617/0521_310-20220617-060115-122-0.txt,0521_310-20220617/0521_310-20220617-065956-119-119.txt
0521,310,20220620,060345,128-0,064255,59-59,0521_310-20220620/0521_310-20220620-060345-128-0.json,0521_310-20220620/0521_310-20220620-064255-59-59.json,0521_310-20220620/0521_310-20220620-060345-128-0.txt,0521_310-20220620/0521_310-20220620-064255-59-59.txt
0521,310,20220621,052005,186-0,065847,122-122,0521_310-20220621/0521_310-20220621-052005-186-0.json,0521_310-20220621/0521_310-20220621-065847-122-122.json,0521_310-20220621/0521_310-20220621-052005-186-0.txt,0521_310-20220621/0521_310-20220621-065847-122-122.txt
0521,310,20220622,051543,200-0,072059,107-107,0521_310-20220622/0521_310-20220622-051543-200-0.json,0521_310-20220622/0521_310-20220622-072059-107-107.json,0521_310-20220622/0521_310-20220622-051543-200-0.txt,0521_310-20220622/0521_310-20220622-072059-107-107.txt
0521,313,20220530,063021,128-128,072103,126-126,0521_313-20220530/0521_313-20220530-063021-128-128.json,0521_313-20220530/0521_313-20220530-072103-126-126.json,0521_313-20220530/0521_313-20220530-063021-128-128.txt,0521_313-20220530/0521_313-20220530-072103-126-126.txt
0521,313,20220531,055001,117-0,065834,116-116,0521_313-20220531/0521_313-20220531-055001-117-0.json,0521_313-20220531/0521_313-20220531-065834-116-116.json,0521_313-20220531/0521_313-20220531-055001-117-0.txt,0521_313-20220531/0521_313-20220531-065834-116-116.txt
0521,313,20220601,054530,133-0,080404,71-71,0521_313-20220601/0521_313-20220601-054530-133-0.json,0521_313-20220601/0521_313-20220601-080404-71-71.json,0521_313-20220601/0521_313-20220601-054530-133-0.txt,0521_313-20220601/0521_313-20220601-080404-71-71.txt
0521,313,20220602,055750,123-0,070852,121-121,0521_313-20220602/0521_313-20220602-055750-123-0.json,0521_313-20220602/0521_313-20220602-070852-121-121.json,0521_313-20220602/0521_313-20220602-055750-123-0.txt,0521_313-20220602/0521_313-20220602-070852-121-121.txt
0521,313,20220603,054431,110-0,064554,109-109,0521_313-20220603/0521_313-20220603-054431-110-0.json,0521_313-20220603/0521_313-20220603-064554-109-109.json,0521_313-20220603/0521_313-20220603-054431-110-0.txt,0521_313-20220603/0521_313-20220603-064554-109-109.txt
0521,313,20220607,055850,111-0,071528,110-110,0521_313-20220607/0521_313-20220607-055850-111-0.json,0521_313-20220607/0521_313-20220607-071528-110-110.json,0521_313-20220607/0521_313-20220607-055850-111-0.txt,0521_313-20220607/0521_313-20220607-071528-110-110.txt
0521,313,20220608,055639,126-0,071349,122-122,0521_313-20220608/0521_313-20220608-055639-126-0.json,0521_313-20220608/0521_313-20220608-071349-122-122.json,0521_313-20220608/0521_313-20220608-055639-126-0.txt,0521_313-20220608/0521_313-20220608-071349-122-122.txt
0521,313,20220609,061250,124-0,072616,123-123,0521_313-20220609/0521_313-20220609-061250-124-0.json,0521_313-20220609/0521_313-20220609-072616-123-123.json,0521_313-20220609/0521_313-20220609-061250-124-0.txt,0521_313-20220609/0521_313-20220609-072616-123-123.txt
0521,313,20220610,060625,142-0,072622,126-126,0521_313-20220610/0521_313-20220610-060625-142-0.json,0521_313-20220610/0521_313-20220610-072622-126-126.json,0521_313-20220610/0521_313-20220610-060625-142-0.txt,0521_313-20220610/0521_313-20220610-072622-126-126.txt
0521,313,20220613,061651,134-0,073403,107-107,0521_313-20220613/0521_313-20220613-061651-134-0.json,0521_313-20220613/0521_313-20220613-073403-107-107.json,0521_313-20220613/0521_313-20220613-061651-134-0.txt,0521_313-20220613/0521_313-20220613-073403-107-107.txt
0521,313,20220614,060240,132-0,071900,112-112,0521_313-20220614/0521_313-20220614-060240-132-0.json,0521_313-20220614/0521_313-20220614-071900-112-112.json,0521_313-20220614/0521_313-20220614-060240-132-0.txt,0521_313-20220614/0521_313-20220614-071900-112-112.txt
0521,313,20220615,055339,117-0,074259,111-111,0521_313-20220615/0521_313-20220615-055339-117-0.json,0521_313-20220615/0521_313-20220615-074259-111-111.json,0521_313-20220615/0521_313-20220615-055339-117-0.txt,0521_313-20220615/0521_313-20220615-074259-111-111.txt
0521,313,20220616,055503,106-0,071021,106-106,0521_313-20220616/0521_313-20220616-055503-106-0.json,0521_313-20220616/0521_313-20220616-071021-106-106.json,0521_313-20220616/0521_313-20220616-055503-106-0.txt,0521_313-20220616/0521_313-20220616-071021-106-106.txt
0521,313,20220617,054754,97-0,065710,97-97,0521_313-20220617/0521_313-20220617-054754-97-0.json,0521_313-20220617/0521_313-20220617-065710-97-97.json,0521_313-20220617/0521_313-20220617-054754-97-0.txt,0521_313-20220617/0521_313-20220617-065710-97-97.txt
0521,313,20220620,053940,92-0,060742,93-92,0521_313-20220620/0521_313-20220620-053940-92-0.json,0521_313-20220620/0521_313-20220620-060742-93-92.json,0521_313-20220620/0521_313-20220620-053940-92-0.txt,0521_313-20220620/0521_313-20220620-060742-93-92.txt
0521,313,20220621,055624,107-0,062724,106-105,0521_313-20220621/0521_313-20220621-055624-107-0.json,0521_313-20220621/0521_313-20220621-062724-106-105.json,0521_313-20220621/0521_313-20220621-055624-107-0.txt,0521_313-20220621/0521_313-20220621-062724-106-105.txt
0521,313,20220622,060145,110-0,071822,109-109,0521_313-20220622/0521_313-20220622-060145-110-0.json,0521_313-20220622/0521_313-20220622-071822-109-109.json,0521_313-20220622/0521_313-20220622-060145-110-0.txt,0521_313-20220622/0521_313-20220622-071822-109-109.txt
0521,314,20220530,072229,136-136,072229,136-136,0521_314-20220530/0521_314-20220530-072229-136-136.json,0521_314-20220530/0521_314-20220530-072229-136-136.json,0521_314-20220530/0521_314-20220530-072229-136-136.txt,0521_314-20220530/0521_314-20220530-072229-136-136.txt
0521,314,20220531,050819,236-0,075256,171-171,0521_314-20220531/0521_314-20220531-050819-236-0.json,0521_314-20220531/0521_314-20220531-075256-171-171.json,0521_314-20220531/0521_314-20220531-050819-236-0.txt,0521_314-20220531/0521_314-20220531-075256-171-171.txt
0521,314,20220601,053259,221-0,072712,150-150,0521_314-20220601/0521_314-20220601-053259-221-0.json,0521_314-20220601/0521_314-20220601-072712-150-150.json,0521_314-20220601/0521_314-20220601-053259-221-0.txt,0521_314-20220601/0521_314-20220601-072712-150-150.txt
0521,314,20220602,050808,174-0,081641,115-115,0521_314-20220602/0521_314-20220602-050808-174-0.json,0521_314-20220602/0521_314-20220602-081641-115-115.json,0521_314-20220602/0521_314-20220602-050808-174-0.txt,0521_314-20220602/0521_314-20220602-081641-115-115.txt
0521,314,20220603,060956,148-0,065018,97-97,0521_314-20220603/0521_314-20220603-060956-148-0.json,0521_314-20220603/0521_314-20220603-065018-97-97.json,0521_314-20220603/0521_314-20220603-060956-148-0.txt,0521_314-20220603/0521_314-20220603-065018-97-97.txt
0521,314,20220607,051330,124-0,064804,99-99,0521_314-20220607/0521_314-20220607-051330-124-0.json,0521_314-20220607/0521_314-20220607-064804-99-99.json,0521_314-20220607/0521_314-20220607-051330-124-0.txt,0521_314-20220607/0521_314-20220607-064804-99-99.txt
0521,314,20220608,051342,211-0,070853,152-152,0521_314-20220608/0521_314-20220608-051342-211-0.json,0521_314-20220608/0521_314-20220608-070853-152-152.json,0521_314-20220608/0521_314-20220608-051342-211-0.txt,0521_314-20220608/0521_314-20220608-070853-152-152.txt
0521,314,20220609,051210,229-0,074010,162-162,0521_314-20220609/0521_314-20220609-051210-229-0.json,0521_314-20220609/0521_314-20220609-074010-162-162.json,0521_314-20220609/0521_314-20220609-051210-229-0.txt,0521_314-20220609/0521_314-20220609-074010-162-162.txt
0521,314,20220610,055457,139-0,070002,139-139,0521_314-20220610/0521_314-20220610-055457-139-0.json,0521_314-20220610/0521_314-20220610-070002-139-139.json,0521_314-20220610/0521_314-20220610-055457-139-0.txt,0521_314-20220610/0521_314-20220610-070002-139-139.txt
0521,314,20220613,051050,114-0,065318,127-127,0521_314-20220613/0521_314-20220613-051050-114-0.json,0521_314-20220613/0521_314-20220613-065318-127-127.json,0521_314-20220613/0521_314-20220613-051050-114-0.txt,0521_314-20220613/0521_314-20220613-065318-127-127.txt
0521,314,20220614,050652,205-0,065829,127-127,0521_314-20220614/0521_314-20220614-050652-205-0.json,0521_314-20220614/0521_314-20220614-065829-127-127.json,0521_314-20220614/0521_314-20220614-050652-205-0.txt,0521_314-20220614/0521_314-20220614-065829-127-127.txt
0521,314,20220615,054043,124-0,063454,120-120,0521_314-20220615/0521_314-20220615-054043-124-0.json,0521_314-20220615/0521_314-20220615-063454-120-120.json,0521_314-20220615/0521_314-20220615-054043-124-0.txt,0521_314-20220615/0521_314-20220615-063454-120-120.txt
0521,314,20220616,055931,136-0,065451,128-128,0521_314-20220616/0521_314-20220616-055931-136-0.json,0521_314-20220616/0521_314-20220616-065451-128-128.json,0521_314-20220616/0521_314-20220616-055931-136-0.txt,0521_314-20220616/0521_314-20220616-065451-128-128.txt
0521,314,20220617,050516,158-0,065146,123-123,0521_314-20220617/0521_314-20220617-050516-158-0.json,0521_314-20220617/0521_314-20220617-065146-123-123.json,0521_314-20220617/0521_314-20220617-050516-158-0.txt,0521_314-20220617/0521_314-20220617-065146-123-123.txt
0521,314,20220620,050948,125-0,061041,80-80,0521_314-20220620/0521_314-20220620-050948-125-0.json,0521_314-20220620/0521_314-20220620-061041-80-80.json,0521_314-20220620/0521_314-20220620-050948-125-0.txt,0521_314-20220620/0521_314-20220620-061041-80-80.txt
0521,314,20220621,053843,131-0,063814,129-129,0521_314-20220621/0521_314-20220621-053843-131-0.json,0521_314-20220621/0521_314-20220621-063814-129-129.json,0521_314-20220621/0521_314-20220621-053843-131-0.txt,0521_314-20220621/0521_314-20220621-063814-129-129.txt
0521,314,20220622,050549,175-0,064623,127-127,0521_314-20220622/0521_314-20220622-050549-175-0.json,0521_314-20220622/0521_314-20220622-064623-127-127.json,0521_314-20220622/0521_314-20220622-050549-175-0.txt,0521_314-20220622/0521_314-20220622-064623-127-127.txt
0521,315,20220530,073036,114-0,074651,108-108,0521_315-20220530/0521_315-20220530-073036-114-0.json,0521_315-20220530/0521_315-20220530-074651-108-108.json,0521_315-20220530/0521_315-20220530-073036-114-0.txt,0521_315-20220530/0521_315-20220530-074651-108-108.txt
0521,315,20220531,062743,152-0,064824,150-150,0521_315-20220531/0521_315-20220531-062743-152-0.json,0521_315-20220531/0521_315-20220531-064824-150-150.json,0521_315-20220531/0521_315-20220531-062743-152-0.txt,0521_315-20220531/0521_315-20220531-064824-150-150.txt
0521,315,20220601,062728,149-0,073220,140-140,0521_315-20220601/0521_315-20220601-062728-149-0.json,0521_315-20220601/0521_315-20220601-073220-140-140.json,0521_315-20220601/0521_315-20220601-062728-149-0.txt,0521_315-20220601/0521_315-20220601-073220-140-140.txt
0521,315,20220602,062521,134-0,072221,128-128,0521_315-20220602/0521_315-20220602-062521-134-0.json,0521_315-20220602/0521_315-20220602-072221-128-128.json,0521_315-20220602/0521_315-20220602-062521-134-0.txt,0521_315-20220602/0521_315-20220602-072221-128-128.txt
